구,동,단지명,공시제곱미터당가_중위,호수,면적타입수
광진구,자양동,리버코르소,8946765,8,5
광진구,자양동,리버탑(648-36),4943971,10,2
광진구,자양동,리버파크,11932110,17,6
광진구,자양동,리버하우스,6511350,3,3
광진구,자양동,리버하우스1차,5691879,5,3
광진구,자양동,리베르떼리버,9144599,16,4
광진구,자양동,리베르떼자양,10779046,13,4
광진구,자양동,리벤티아,6503014,8,5
광진구,자양동,리빙하우스,5118110,8,1
광진구,자양동,리시안,7120336,15,5
광진구,자양동,리채,7052441,16,2
광진구,자양동,리츠하우스,4082235,8,6
광진구,자양동,리치빌-10,6340460,29,6
광진구,자양동,리치빌트윈,5990662,12,5
광진구,자양동,리치팰리스,9659090,29,4
광진구,자양동,리카빌,5068181,6,3
광진구,자양동,린채하우스,7707828,9,5
광진구,자양동,마이더스빌,5060449,10,4
광진구,자양동,마이바움자양,12286959,11,6
광진구,자양동,마이빌6-BEST,4689842,12,6
광진구,자양동,마이빌7,4445597,4,3
광진구,자양동,마이하우스,4504958,6,4
광진구,자양동,메종드52,6858182,12,9
광진구,자양동,명상빌라,4707938,8,5
광진구,자양동,명성,7447956,29,3
광진구,자양동,모델하이빌,7442489,14,4
광진구,자양동,목화맨션,4606500,16,4
광진구,자양동,무궁화빌라(639-16),4453161,8,3
광진구,자양동,무궁화빌라(639-24),4560340,8,3
광진구,자양동,무궁화빌라(639-25),4379760,8,2
광진구,자양동,무지개A동,4699619,4,2
광진구,자양동,무지개빌,4298327,7,3
광진구,자양동,무지개빌라B동,4780876,9,5
광진구,자양동,무지개빌라C동,4593261,8,4
광진구,자양동,무진그랑빌(647-9),5037420,5,3
광진구,자양동,미건빌리지,3588250,8,3
광진구,자양동,미도빌,7268170,13,6
광진구,자양동,미도빌라트,4727491,9,6
광진구,자양동,미래하이츠,6859018,12,6
광진구,자양동,미산빌17차,11912087,8,2
광진구,자양동,미산빌3차,9373642,16,7
광진구,자양동,미산빌5차,9485079,16,6
광진구,자양동,미산빌7차,9478862,16,6
광진구,자양동,미산빌8차,14465936,12,6
광진구,자양동,미샹보르a,11921965,16,2
광진구,자양동,미샹보르b,11957247,16,3
광진구,자양동,미성빌라,4510779,10,2
광진구,자양동,미성아트빌,5407011,8,3
광진구,자양동,미성아트빌(616-25),5751871,4,3
광진구,자양동,미성힐하우스,4030479,12,3
광진구,자양동,미주맨숀,8404308,20,3
광진구,자양동,민스피렌체,5955734,10,4
광진구,자양동,반도아트,3379493,8,5
광진구,자양동,방우주택,5334150,11,8
광진구,자양동,백남맨션,15164605,12,1
광진구,자양동,백남빌라(635-4),4073619,6,2
광진구,자양동,백남빌라(635-40),4029774,6,3
광진구,자양동,백합빌라,4318488,18,6
광진구,자양동,베스트빌(620-14),5479127,5,4
광진구,자양동,베스트빌(667-10),4970472,7,4
광진구,자양동,베일리하임,8735234,10,4
광진구,자양동,벽담미가리치빌,5080792,10,4
광진구,자양동,보람하이츠빌,4927953,6,2
광진구,자양동,본하이츠빌,4938271,6,4
광진구,자양동,본하이츠빌2차,5280064,7,5
광진구,자양동,부광아트빌라,6016119,6,2
광진구,자양동,부광푸른솔,5360011,8,3
광진구,자양동,부성주택,3975776,6,2
광진구,자양동,부요빌라,3643788,8,8
광진구,자양동,부흥(맨션),3964272,16,4
광진구,자양동,블란디빌(801-6),5000000,3,2
광진구,자양동,블루버드자양1차,8987399,12,3
광진구,자양동,블루버드자양2차,6987606,14,4
광진구,자양동,삼성골드빌,6071839,10,5
광진구,자양동,삼성그린빌,7882493,10,4
광진구,자양동,삼성그린빌(597-16),6419973,10,4
광진구,자양동,삼성그린빌(604-15),6962962,11,4
광진구,자양동,삼성빌라트,4563410,8,4
광진구,자양동,삼성아트빌,4044474,8,2
광진구,자양동,삼성아트빌라,4748722,8,2
광진구,자양동,삼성하이츠,12389951,8,5
광진구,자양동,삼성하이츠빌라,3816290,10,3
광진구,자양동,삼성홈타운,4099905,11,5
광진구,자양동,삼성홈타운(610-1),7770195,9,2
광진구,자양동,삼성홈타운11차,5804164,6,4
광진구,자양동,삼성홈타운12차,6321463,8,5
광진구,자양동,삼성홈타운16차A동,8180300,15,2
광진구,자양동,삼성홈타운16차B동,8224936,16,2
광진구,자양동,삼성홈타운17차,7290969,8,2
광진구,자양동,삼성홈타운17차(229-33),7332585,15,5
광진구,자양동,삼성홈타운20차,7399879,8,4
광진구,자양동,삼성홈타운25차,8333333,10,3
광진구,자양동,삼성홈타운5차,5178173,20,6
광진구,자양동,삼성홈타운7차,6489213,20,2
광진구,자양동,삼성홈타운7차C동,6431160,8,6
광진구,자양동,삼성홈타운9차,5667574,10,6
광진구,자양동,삼성홈타운빌,5199610,10,4
광진구,자양동,삼원빌라,7213062,14,1
광진구,자양동,삼원제우스,10531840,17,4
광진구,자양동,삼원파크빌,4913793,8,3
광진구,자양동,삼익빌라,4656879,8,4
광진구,자양동,삼익빌라가동,4690647,16,1
광진구,자양동,삼익빌라나동,4776334,16,2
광진구,자양동,삼익플라주,7879787,11,2
광진구,자양동,삼호빌,6804819,6,6
광진구,자양동,삼호아트빌,4394861,7,5
광진구,자양동,상용빌라,4000946,15,4
광진구,자양동,상진라인빌,8472222,11,7
광진구,자양동,샐비어빌,4538839,8,6
광진구,자양동,샛별빌라,6255486,6,4
광진구,자양동,샤인빌(230-36),7049782,6,3
광진구,자양동,샤인빌(677-18),5101495,6,3
광진구,자양동,샤인빌(78-41),9191049,12,6
광진구,자양동,샤인빌Ⅱ,10759379,12,6
광진구,자양동,샤인하우스,7109479,6,4
광진구,자양동,서림골드빌라,3994131,5,4
광진구,자양동,서림골든맨션,3575433,10,9
광진구,자양동,서림골든맨숀,3892215,9,2
광진구,자양동,서울리치빌,4117219,7,4
광진구,자양동,서원빌리지,9496021,20,1
광진구,자양동,서원하우징(661-28),6169925,6,3
광진구,자양동,서원하이빌,5250533,8,2
광진구,자양동,서진드림빌(609-13),6671114,5,3
광진구,자양동,서진하우스,6685314,7,4
광진구,자양동,선도빌라,4192274,10,3
광진구,자양동,선앙하이츠빌라(663-14),4549160,4,1
광진구,자양동,선앙하이츠빌라(663-15),4461687,8,1
광진구,자양동,선우빌(605-10),6006374,6,4
광진구,자양동,선진빌,3984437,7,4
광진구,자양동,설원빌라,6933744,7,4
광진구,자양동,성덕빌라,4090672,8,1
광진구,자양동,성림리버빌,5550038,4,3
광진구,자양동,성신팰리스,8188938,15,2
광진구,자양동,성우하이츠,6496577,14,6
광진구,자양동,성원하이츠,6042090,28,4
광진구,자양동,성은아트빌,4173432,8,4
광진구,자양동,성지빌,5428864,8,6
광진구,자양동,성지빌라,7718008,6,4
광진구,자양동,성지하이빌(631-9),5840053,13,6
광진구,자양동,성진빌리지,4304805,18,1
광진구,자양동,성호,4065860,18,2
광진구,자양동,성화연립,8676712,32,2
광진구,자양동,세림에버빌3차,5386855,11,7
광진구,자양동,세림에버빌5차,5482041,10,3
광진구,자양동,세림에버빌6차A,5583684,12,5
광진구,자양동,세림에버빌6차B동,5187514,11,6
광진구,자양동,세림에버빌7차,6172094,34,7
광진구,자양동,세명쉐르빌2차,6484458,10,2
광진구,자양동,세움그린빌(598-26),4905982,6,4
광진구,자양동,세움리치빌(229-6),5420311,11,7
광진구,자양동,세움주택,4855852,8,6
광진구,자양동,세움하이빌(646-2),5380936,8,3
광진구,자양동,세인빌딩,4701086,3,2
광진구,자양동,세인아트빌,4134154,8,1
광진구,자양동,세종빌라,5193601,16,6
광진구,자양동,세종아트빌,3588829,7,2
광진구,자양동,세진하이빌,4866332,5,2
광진구,자양동,센토레아빌,3707811,9,2
광진구,자양동,센토레아빌(4차),4888050,8,4
광진구,자양동,센토레아빌(678-12),4894035,7,3
광진구,자양동,센토레아빌(774-8),4168912,9,6
광진구,자양동,센트럴리버뷰,11035205,20,5
광진구,자양동,송광아트빌라,6148531,10,3
광진구,자양동,송림빌,5125500,5,3
광진구,자양동,송림아트빌(613-20),6441221,8,7
광진구,자양동,송림하우스,6666666,10,6
광진구,자양동,송림하우스(621-65),6615124,8,4
광진구,자양동,수호아트빌,5517578,8,5
광진구,자양동,쉐르빌,5938193,12,5
광진구,자양동,스위트자양3차,9806582,16,4
광진구,자양동,스위트자양4차,14549810,18,5
광진구,자양동,스카이빌,5755981,6,4
광진구,자양동,스카이빌(595),6517266,10,2
광진구,자양동,스카이빌1차,3501899,19,3
광진구,자양동,스카이빌2차,3967873,12,5
광진구,자양동,스카이빌라트,3750846,8,1
광진구,자양동,스타리버빌,5008721,7,5
광진구,자양동,스타빌,4237072,8,5
광진구,자양동,스타빌(227-257),4885057,8,4
광진구,자양동,스타시티빌,5479452,12,2
광진구,자양동,스타필드리버뷰Ⅰ,11081492,22,6
광진구,자양동,스타필드리버뷰Ⅲ,11104176,22,7
광진구,자양동,스텔라빌(229-24),4879641,6,4
광진구,자양동,스토리(622-33),5739466,8,5
광진구,자양동,승승재,7341347,10,4
광진구,자양동,시그니처601,9891964,20,6
광진구,자양동,신성베스트빌,5039541,8,3
광진구,자양동,신성빌라,4285267,7,4
광진구,자양동,신성쉐르빌,4638989,7,4
광진구,자양동,신성쉐르빌(646-14),5130213,8,4
광진구,자양동,신성쉐르빌(646-33),4782849,4,3
광진구,자양동,신성주택,4637096,3,2
광진구,자양동,신세계빌라,4203539,12,8
광진구,자양동,신안연립,8346813,15,2
광진구,자양동,신안팰리스,5598016,7,5
광진구,자양동,신안팰리스(647-13),5770735,10,3
광진구,자양동,신우,5069333,6,4
광진구,자양동,신우르테르(807-5),5454096,6,3
광진구,자양동,신호빌라트,7496165,14,1
광진구,자양동,신흥빌라,4208534,8,1
광진구,자양동,신흥연립,7745622,12,1
광진구,자양동,쌍림주택,3902327,10,2
광진구,자양동,씨엔티빌,4441433,8,2
광진구,자양동,씨티빌라,3680648,8,4
광진구,자양동,아데나루체,6343906,6,3
광진구,자양동,아데나팰리스,5707714,8,5
광진구,자양동,아데나팰리스2차,6933123,14,8
광진구,자양동,아데나팰리스3차,6420112,10,4
광진구,자양동,아르떼빌,6086777,8,3
광진구,자양동,아르떼빌Ⅱ,6093069,13,5
광진구,자양동,아름다운마을,4517122,10,5
광진구,자양동,아름빌(622-12),5172413,7,2
광진구,자양동,아름빌(625-28),4835694,6,4
광진구,자양동,아름빌(655-44),4853009,6,3
광진구,자양동,아스하임(192-21),10477767,11,7
광진구,자양동,아스하임(626-3),9654737,12,2
광진구,자양동,아스하임(627-26),8634415,13,4
광진구,자양동,아트빌라(688-6),5323741,10,5
광진구,자양동,아트하임기흥,10357784,14,4
광진구,자양동,아하브빌리지,9105902,12,6
광진구,자양동,안다미로,7248819,7,3
광진구,자양동,안틸리아자양,14114832,21,2
광진구,자양동,양자빌(라),4116465,7,4
광진구,자양동,어반스테이트,11069065,6,3
광진구,자양동,어반캐슬(596-10),7027155,15,3
광진구,자양동,어반캐슬(611-36),6907978,10,5
광진구,자양동,어반캐슬(650-1),7332402,10,4
광진구,자양동,어반캐슬(685-3),6381865,7,4
광진구,자양동,어울채,14044079,300,2
광진구,자양동,에덴빌6차,12326193,15,7
광진구,자양동,에덴빌라(227-149),4354512,4,1
광진구,자양동,에덴빌라(227-328),4052368,8,1
광진구,자양동,에버그린빌,5555098,10,4
광진구,자양동,에비앙하우스,7350142,15,3
광진구,자양동,에이원빌리지,6677393,15,3
광진구,자양동,에코하우스,7044615,12,4
광진구,자양동,에코하임,5625374,11,5
광진구,자양동,에코하임2차(619-17),5733722,8,5
광진구,자양동,에코하임8차,6571741,9,4
광진구,자양동,엘스빌,8227156,7,7
광진구,자양동,엘에스빌,4038288,7,4
광진구,자양동,엘케이플레이스3차(832-16),9975961,12,5
광진구,자양동,엘케이플레이스5차,9602425,6,3
광진구,자양동,여유재,9350649,16,3
광진구,자양동,연세리버빌,4218771,4,1
광진구,자양동,연준하우스,6646341,11,4
광진구,자양동,연진마을,4051710,6,4
광진구,자양동,영교빌라,5977636,15,2
광진구,자양동,영진파크,6024096,6,4
광진구,자양동,영풍아트빌,4569732,8,2
광진구,자양동,영해빌(620-32),6349482,6,5
광진구,자양동,예건에버빌,9009939,4,3
광진구,자양동,예그린7차,6547984,10,4
광진구,자양동,예다움,6502715,10,5
광진구,자양동,예닮,6825200,11,5
광진구,자양동,예림빌라,5301748,6,3
광진구,자양동,예원아트빌,4472449,8,3
광진구,자양동,예은씨티빌,4967023,6,3
광진구,자양동,오렌지하우스(2차),6698134,10,4
광진구,자양동,오렌지하우스(598-2),9925677,14,4
광진구,자양동,오렌지하우스(640-22),6758448,10,1
광진구,자양동,오렌지하우스6차,7047200,15,6
광진구,자양동,와이엠프라젠스파,5743000,75,10
광진구,자양동,와이위드미,8654019,17,6
광진구,자양동,우리랑하이빌,5678745,13,5
광진구,자양동,우리랑하이빌II,5519828,9,8
광진구,자양동,우리빌(632-0),5456821,8,1
광진구,자양동,우리빌라(229-41),3585796,4,3
광진구,자양동,우리빌라(229-42),3650273,4,3
광진구,자양동,우리안,4992473,6,3
광진구,자양동,우방리버파크,11675296,214,2
광진구,자양동,우석디자인빌,5581395,10,6
광진구,자양동,우석메이빌,6695464,15,3
광진구,자양동,우성1,9554858,656,3
광진구,자양동,우성2,9385301,405,3
광진구,자양동,우성3,11017417,464,3
광진구,자양동,우성4,8397126,66,2
광진구,자양동,우성5,8297922,80,1
광진구,자양동,우성6,8976173,96,1
광진구,자양동,우성avenue(643-17),5093875,8,4
광진구,자양동,우성골든빌라,5004980,9,4
광진구,자양동,우성빌라,8139534,6,4
광진구,자양동,우성빌라(649-14),3919933,8,1
광진구,자양동,우성하우스,5700293,10,5
광진구,자양동,우진하이츠빌라,6592292,13,4
광진구,자양동,우창맨숀,4006758,19,3
광진구,자양동,욱현빌라,4519119,7,4
광진구,자양동,욱현하이브빌,6743523,12,4
광진구,자양동,욱현하이브빌(593-24),5775549,8,3
광진구,자양동,원빌라,5364372,9,5
광진구,자양동,월드리버빌(648-2),4736315,4,3
광진구,자양동,월드리버빌(648-3),5086059,8,3
광진구,자양동,월드쉐르빌,4586867,7,4
광진구,자양동,월튼파크뷰,5646173,10,1
광진구,자양동,월튼파크뷰2차,5951115,10,2
광진구,자양동,월튼파크뷰3차,7696844,15,4
광진구,자양동,웰빙하우스,6189463,7,4
광진구,자양동,위너스빌,6632653,10,3
광진구,자양동,위너스빌(638-1),6771296,8,2
광진구,자양동,위너시원(XI),7922218,16,5
광진구,자양동,유니힐하이츠,3964285,4,3
광진구,자양동,유동빌라,2830840,8,7
광진구,자양동,유림,4367844,10,4
광진구,자양동,유안스타빌,6673340,11,7
광진구,자양동,유일빌딩,6168192,8,3
광진구,자양동,유진빌,6511406,8,5
광진구,자양동,유플러스빌,6042258,16,5
광진구,자양동,윤영홈,6124852,10,4
광진구,자양동,율리빌라,5100492,10,2
광진구,자양동,으뜸빌라,3863291,4,4
광진구,자양동,은하빌라,3489827,9,3
광진구,자양동,은호빌,4168885,14,12
광진구,자양동,이수섬,7044534,14,6
광진구,자양동,이오빌,8418194,9,4
광진구,자양동,이움하우스,7054025,8,3
광진구,자양동,이지마루,9166252,10,6
광진구,자양동,이튼타워리버1차,11274800,146,3
광진구,자양동,이튼타워리버2차,11205273,131,1
광진구,자양동,이튼타워리버3차,10946327,260,4
광진구,자양동,이튼타워리버5차,12482336,279,9
광진구,자양동,이화빌라,7191584,14,4
광진구,자양동,인정빌라가동,3991769,9,3
광진구,자양동,인정빌라나동,3901808,9,4
